Index;ZCF.Close;ZCF.Volume;ZCF.Adjusted
02/02/2018;361.5;198988;361.5
05/02/2018;358.75;260346;358.75
06/02/2018;363.5;236192;363.5
07/02/2018;365.25;478330;365.25
08/02/2018;365.75;341483;365.75
09/02/2018;362;254699;362
12/02/2018;367;264077;367
13/02/2018;366.75;257669;366.75
14/02/2018;367.25;173640;367.25
15/02/2018;367.75;193482;367.75
16/02/2018;367.5;185255;367.5
20/02/2018;365.5;319315;365.5
21/02/2018;365.75;266655;365.75
22/02/2018;366.75;229122;366.75
23/02/2018;366.25;229122;366.25
26/02/2018;368.5;318905;368.5
27/02/2018;370.5;240115;370.5
28/02/2018;374.5;20800;374.5
01/03/2018;378.75;8646;378.75
02/03/2018;377.25;5918;377.25
05/03/2018;378.25;8183;378.25
06/03/2018;379.75;2299;379.75
07/03/2018;379.25;4263;379.25
08/03/2018;385.75;2385;385.75
09/03/2018;383;2981;383
12/03/2018;384.25;1455;384.25
13/03/2018;385.5;2044;385.5
14/03/2018;383.5;184323;383.5
15/03/2018;386.75;182448;386.75
16/03/2018;382.75;150929;382.75
19/03/2018;375;245783;375
20/03/2018;374.5;204617;374.5
21/03/2018;375;149269;375
22/03/2018;376;161683;376
23/03/2018;377.25;279202;377.25
26/03/2018;374;183534;374
27/03/2018;374;134332;374
28/03/2018;373.5;173538;373.5
29/03/2018;387.75;377913;387.75
02/04/2018;387.25;207532;387.25
03/04/2018;388.5;211498;388.5
04/04/2018;381;367003;381
05/04/2018;389.5;263910;389.5
06/04/2018;388.5;309023;388.5
09/04/2018;390.75;215394;390.75
10/04/2018;389.25;272796;389.25
11/04/2018;387;158051;387
12/04/2018;388.75;201798;388.75
13/04/2018;386.25;233785;386.25
16/04/2018;382.5;175612;382.5
17/04/2018;380.25;239865;380.25
18/04/2018;383;142846;383
19/04/2018;382;113015;382
20/04/2018;376.5;156689;376.5
23/04/2018;378.5;151348;378.5
24/04/2018;381.25;115021;381.25
25/04/2018;386.5;148787;386.5
26/04/2018;386;132000;386
27/04/2018;389.5;165578;389.5
30/04/2018;392.5;19335;392.5
01/05/2018;396.75;7499;396.75
02/05/2018;396;3180;396
03/05/2018;399.5;1317;399.5
04/05/2018;398.75;2089;398.75
07/05/2018;393.25;1964;393.25
08/05/2018;395.5;2020;395.5
09/05/2018;394.75;911;394.75
10/05/2018;394.75;604;394.75
11/05/2018;389.75;497;389.75
14/05/2018;389;132488;389
15/05/2018;402.25;190991;402.25
16/05/2018;399.25;171919;399.25
17/05/2018;395.25;147539;395.25
18/05/2018;402.5;181910;402.5
21/05/2018;402.75;181093;402.75
22/05/2018;404.75;166303;404.75
23/05/2018;408.5;163375;408.5
24/05/2018;404.25;236840;404.25
25/05/2018;406;129412;406
29/05/2018;400;242706;400
30/05/2018;393.5;292996;393.5
31/05/2018;394;195810;394
01/06/2018;391.5;172116;391.5
04/06/2018;380.75;266554;380.75
05/06/2018;383.75;212436;383.75
06/06/2018;378.25;227304;378.25
07/06/2018;376.25;300589;376.25
08/06/2018;377.75;177413;377.75
11/06/2018;367.25;294907;367.25
12/06/2018;377.5;310105;377.5
13/06/2018;376;227652;376
14/06/2018;363;357600;363
15/06/2018;361.25;297484;361.25
18/06/2018;356;177747;356
19/06/2018;353.75;334335;353.75
20/06/2018;354.25;200174;354.25
21/06/2018;357;168570;357
22/06/2018;357.25;141682;357.25
25/06/2018;350.5;203156;350.5
26/06/2018;352.5;227152;352.5
27/06/2018;352.5;163319;352.5
28/06/2018;345;143973;345
29/06/2018;350.25;19392;350.25
02/07/2018;337.5;7669;337.5
03/07/2018;342.75;0;342.75
05/07/2018;343.5;3302;343.5
06/07/2018;351.75;3068;351.75
09/07/2018;345.75;3259;345.75
10/07/2018;339.75;2735;339.75
11/07/2018;331.25;1533;331.25
12/07/2018;336.5;533;336.5
13/07/2018;330.25;109316;330.25
16/07/2018;341.75;95293;341.75
17/07/2018;346.25;100115;346.25
18/07/2018;347.25;81867;347.25
19/07/2018;351.25;81407;351.25
20/07/2018;355.25;69609;355.25
23/07/2018;357.25;75399;357.25
24/07/2018;352;105606;352
25/07/2018;359.25;121593;359.25
26/07/2018;361.5;146376;361.5
27/07/2018;362;133494;362
30/07/2018;367.25;127462;367.25
31/07/2018;372.25;141808;372.25
01/08/2018;365;120054;365
02/08/2018;366.75;161081;366.75
03/08/2018;369.75;77985;369.75
06/08/2018;371;80946;371
07/08/2018;370.75;167092;370.75
08/08/2018;371.25;123366;371.25
09/08/2018;369.25;148239;369.25
10/08/2018;357.75;182404;357.75
13/08/2018;356.5;178694;356.5
14/08/2018;362.25;101207;362.25
15/08/2018;361.5;102535;361.5
16/08/2018;365.25;79361;365.25
17/08/2018;364.25;82450;364.25
20/08/2018;362;88310;362
21/08/2018;359.75;98587;359.75
22/08/2018;352.5;102514;352.5
23/08/2018;346.75;144613;346.75
24/08/2018;348.5;124751;348.5
27/08/2018;346.75;139285;346.75
28/08/2018;341;143197;341
29/08/2018;341.25;113195;341.25
30/08/2018;341;122613;341
31/08/2018;351;0;351
04/09/2018;354.5;4870;354.5
05/09/2018;351.75;3514;351.75
06/09/2018;353.5;2161;353.5
07/09/2018;354.25;692;354.25
10/09/2018;355.5;1263;355.5
11/09/2018;355.25;287;355.25
12/09/2018;341.5;407;341.5
13/09/2018;336.25;131;336.25
14/09/2018;337;138241;337
17/09/2018;348;145271;348
18/09/2018;343.25;199080;343.25
19/09/2018;345.75;151074;345.75
20/09/2018;352.5;266804;352.5
21/09/2018;357.25;156113;357.25
24/09/2018;360.5;148370;360.5
25/09/2018;363.75;187874;363.75
26/09/2018;363;137900;363
27/09/2018;364.75;113909;364.75
28/09/2018;356.25;237213;356.25
01/10/2018;365.75;214369;365.75
02/10/2018;367.5;206146;367.5
03/10/2018;364.75;139279;364.75
04/10/2018;367.5;130828;367.5
05/10/2018;368.25;204815;368.25
08/10/2018;366.5;122012;366.5
09/10/2018;364.5;119567;364.5
10/10/2018;362.75;121039;362.75
11/10/2018;369.25;233116;369.25
12/10/2018;373.75;185821;373.75
15/10/2018;378.25;227938;378.25
16/10/2018;375.25;185899;375.25
17/10/2018;374.25;106446;374.25
18/10/2018;370.75;137274;370.75
19/10/2018;367;165329;367
22/10/2018;369.5;140542;369.5
23/10/2018;370.25;136626;370.25
24/10/2018;368.25;114262;368.25
25/10/2018;361;262813;361
26/10/2018;367.75;220034;367.75
29/10/2018;366.75;142746;366.75
30/10/2018;364.75;137331;364.75
31/10/2018;363.25;163231;363.25
01/11/2018;366.75;304754;366.75
02/11/2018;371.25;242629;371.25
05/11/2018;374;191618;374
06/11/2018;373.25;206076;373.25
07/11/2018;372.25;233522;372.25
08/11/2018;373.5;432338;373.5
09/11/2018;369.75;212422;369.75
12/11/2018;371.25;176017;371.25
13/11/2018;366.5;178859;366.5
14/11/2018;367;121770;367
15/11/2018;367.5;182150;367.5
16/11/2018;364.75;180968;364.75
19/11/2018;362.25;179457;362.25
20/11/2018;361.25;146930;361.25
21/11/2018;361.75;184082;361.75
23/11/2018;359;174044;359
26/11/2018;356;331200;356
27/11/2018;356.5;248125;356.5
28/11/2018;360.5;221952;360.5
29/11/2018;360.25;186618;360.25
30/11/2018;366.5;17986;366.5
03/12/2018;371.25;7579;371.25
04/12/2018;374.25;2930;374.25
06/12/2018;372;2299;372
07/12/2018;374;2243;374
10/12/2018;374.25;1655;374.25
11/12/2018;375;1372;375
12/12/2018;376.25;632;376.25
13/12/2018;375.5;229;375.5
14/12/2018;376.75;131884;376.75
17/12/2018;NA;NA;NA
18/12/2018;NA;NA;NA
19/12/2018;381.75;107244;381.75
20/12/2018;375.25;205496;375.25
21/12/2018;378.5;138729;378.5
24/12/2018;377.75;54836;377.75
26/12/2018;373.25;97146;373.25
27/12/2018;374.5;96243;374.5
28/12/2018;375.5;89172;375.5
31/12/2018;375;91126;375
02/01/2019;375.75;104724;375.75
03/01/2019;379.75;101460;379.75
04/01/2019;383;178171;383
07/01/2019;382.25;110623;382.25
08/01/2019;380;172291;380
09/01/2019;382;192055;382
10/01/2019;376.25;181392;376.25
11/01/2019;378.25;131815;378.25
14/01/2019;378.5;144739;378.5
15/01/2019;371.25;251255;371.25
16/01/2019;374;164719;374
17/01/2019;380;207625;380
18/01/2019;381.75;191033;381.75
22/01/2019;379;211433;379
23/01/2019;378.75;127605;378.75
24/01/2019;377;124108;377
25/01/2019;380.25;134094;380.25
28/01/2019;379.75;102144;379.75
29/01/2019;377.25;187023;377.25
30/01/2019;381.25;198900;381.25
31/01/2019;376.5;205750;376.5
01/02/2019;378.25;151472;378.25
04/02/2019;379.25;145834;379.25
05/02/2019;380.75;171954;380.75
06/02/2019;380;145154;380
07/02/2019;376.5;259742;376.5
08/02/2019;374.25;340779;374.25
11/02/2019;372.75;309359;372.75
12/02/2019;378.25;291257;378.25
13/02/2019;378.75;243883;378.75
14/02/2019;374.75;225289;374.75
15/02/2019;374.75;209096;374.75
19/02/2019;369.75;230708;369.75
20/02/2019;370.75;310666;370.75
21/02/2019;375.5;257188;375.5
22/02/2019;375.25;316659;375.25
25/02/2019;370.5;344712;370.5
26/02/2019;366.25;242769;366.25
27/02/2019;363.75;189224;363.75
28/02/2019;362;23512;362
01/03/2019;364;12360;364
04/03/2019;365;5270;365
05/03/2019;366;4570;366
06/03/2019;362.5;2916;362.5
07/03/2019;356;2482;356
08/03/2019;354.75;2265;354.75
11/03/2019;352.5;1747;352.5
12/03/2019;356.5;798;356.5
13/03/2019;357.25;317;357.25
14/03/2019;361.5;183857;361.5
15/03/2019;373.25;197270;373.25
18/03/2019;371.5;169237;371.5
19/03/2019;371.25;159377;371.25
20/03/2019;371.5;101477;371.5
21/03/2019;376.25;220227;376.25
22/03/2019;378.25;222578;378.25
25/03/2019;379.75;155849;379.75
26/03/2019;377.25;165178;377.25
27/03/2019;373.75;127919;373.75
28/03/2019;374;105825;374
29/03/2019;356.5;441012;356.5
01/04/2019;361.75;239354;361.75
02/04/2019;361.5;117194;361.5
03/04/2019;362.75;135849;362.75
04/04/2019;365.25;159329;365.25
05/04/2019;362.5;273057;362.5
08/04/2019;360;269564;360
09/04/2019;360;275445;360
10/04/2019;361.75;253300;361.75
11/04/2019;360;264730;360
12/04/2019;361;95871;361
15/04/2019;362.75;208541;362.75
16/04/2019;359;192351;359
17/04/2019;358.25;148184;358.25
18/04/2019;358.5;102302;358.5
22/04/2019;354.75;144705;354.75
23/04/2019;351.25;194770;351.25
24/04/2019;346.75;241386;346.75
25/04/2019;347.5;236880;347.5
26/04/2019;351.25;166752;351.25
29/04/2019;352;250771;352
30/04/2019;353.25;14379;353.25
01/05/2019;360;8291;360
02/05/2019;362;4314;362
03/05/2019;363;1645;363
06/05/2019;355.75;1710;355.75
07/05/2019;358;1156;358
08/05/2019;355.25;860;355.25
09/05/2019;344.5;657;344.5
10/05/2019;342.5;308;342.5
13/05/2019;347.5;286;347.5
14/05/2019;360.5;429399;360.5
15/05/2019;369.5;336989;369.5
16/05/2019;379;248510;379
17/05/2019;383.25;319503;383.25
20/05/2019;389;358734;389
21/05/2019;394.25;451260;394.25
22/05/2019;394.5;291262;394.5
23/05/2019;389.75;340117;389.75
24/05/2019;404.25;299952;404.25
28/05/2019;420.25;417683;420.25
29/05/2019;418.75;484436;418.75
30/05/2019;436.25;324914;436.25
31/05/2019;427;302171;427
03/06/2019;424.25;288442;424.25
04/06/2019;425.25;306703;425.25
05/06/2019;414.75;231859;414.75
06/06/2019;420.5;279006;420.5
07/06/2019;415.75;227751;415.75
10/06/2019;415.75;279949;415.75
11/06/2019;427.75;360317;427.75
12/06/2019;430;331360;430
13/06/2019;442;402152;442
14/06/2019;453;312814;453
17/06/2019;454.75;279480;454.75
18/06/2019;449.75;221471;449.75
19/06/2019;441;193331;441
20/06/2019;450;198628;450
21/06/2019;442.25;251093;442.25
24/06/2019;446.75;172094;446.75
25/06/2019;447.5;158426;447.5
26/06/2019;443.25;158878;443.25
27/06/2019;440;141131;440
28/06/2019;420.25;34514;420.25
01/07/2019;412;13482;412
02/07/2019;413.5;6526;413.5
03/07/2019;433;3471;433
05/07/2019;434;2127;434
08/07/2019;438.5;2083;438.5
09/07/2019;431.75;445;431.75
10/07/2019;434.25;494;434.25
11/07/2019;447.75;597;447.75
12/07/2019;449.5;169365;449.5
15/07/2019;441;164465;441
16/07/2019;435.25;144486;435.25
17/07/2019;436;125868;436
18/07/2019;424.5;156004;424.5
19/07/2019;430.75;114521;430.75
22/07/2019;422.25;110947;422.25
23/07/2019;425.5;131110;425.5
24/07/2019;424;93160;424
25/07/2019;418.5;172277;418.5
26/07/2019;414.5;120749;414.5
29/07/2019;417;90112;417
30/07/2019;411.25;81026;411.25
31/07/2019;400.25;151787;400.25
01/08/2019;392.75;145330;392.75
02/08/2019;399.5;90361;399.5
05/08/2019;405.25;109686;405.25
06/08/2019;404;113069;404
07/08/2019;406.5;167530;406.5
08/08/2019;411;184792;411
09/08/2019;410.25;185366;410.25
12/08/2019;385.25;248125;385.25
13/08/2019;366;312969;366
14/08/2019;359;185092;359
15/08/2019;360.75;108781;360.75
16/08/2019;371;104806;371
19/08/2019;365;78542;365
20/08/2019;359.5;89474;359.5
21/08/2019;362.5;125855;362.5
22/08/2019;363.25;99247;363.25
23/08/2019;359.75;169868;359.75
26/08/2019;358.5;122537;358.5
27/08/2019;357;129886;357
28/08/2019;362.75;172927;362.75
29/08/2019;359.75;122794;359.75
30/08/2019;358;11240;358
03/09/2019;349.75;5335;349.75
04/09/2019;346;3851;346
05/09/2019;346.5;1813;346.5
06/09/2019;342.5;1357;342.5
09/09/2019;340.75;938;340.75
10/09/2019;348.5;314;348.5
11/09/2019;348.25;328;348.25
12/09/2019;354.5;152;354.5
13/09/2019;355.5;145836;355.5
16/09/2019;374;133444;374
17/09/2019;368;154625;368
18/09/2019;371.25;126832;371.25
19/09/2019;372.75;117069;372.75
20/09/2019;370.75;132998;370.75
23/09/2019;373.25;100443;373.25
24/09/2019;374.75;144294;374.75
25/09/2019;374.25;119189;374.25
26/09/2019;372.5;175419;372.5
27/09/2019;371.5;90796;371.5
30/09/2019;388;337247;388
01/10/2019;392.5;227065;392.5
02/10/2019;387.75;158921;387.75
03/10/2019;388.75;125489;388.75
04/10/2019;384.75;116336;384.75
07/10/2019;387;100421;387
08/10/2019;395.75;200460;395.75
09/10/2019;394.25;140853;394.25
10/10/2019;380.25;297046;380.25
11/10/2019;397.75;272436;397.75
14/10/2019;397.75;170713;397.75
15/10/2019;393.25;143675;393.25
16/10/2019;391.75;139675;391.75
17/10/2019;394.75;141532;394.75
18/10/2019;391;122010;391
21/10/2019;387.25;150187;387.25
22/10/2019;388;136694;388
23/10/2019;387.75;117561;387.75
24/10/2019;386.75;130664;386.75
25/10/2019;386.75;131677;386.75
28/10/2019;384;122790;384
29/10/2019;386.25;153732;386.25
30/10/2019;390.75;177034;390.75
31/10/2019;390;176193;390
01/11/2019;389.25;151943;389.25
04/11/2019;383.25;145373;383.25
05/11/2019;381.75;157127;381.75
06/11/2019;378.75;185339;378.75
07/11/2019;375.25;219147;375.25
08/11/2019;377.25;343769;377.25
11/11/2019;373.25;211215;373.25
12/11/2019;377.75;220513;377.75
13/11/2019;375.25;195982;375.25
14/11/2019;375.75;144893;375.75
15/11/2019;371.25;140175;371.25
18/11/2019;367.75;206268;367.75
19/11/2019;370;202015;370
20/11/2019;366.75;297024;366.75
21/11/2019;368.5;158701;368.5
22/11/2019;368.75;228112;368.75
25/11/2019;370.5;199301;370.5
26/11/2019;367.5;207678;367.5
27/11/2019;362.75;163967;362.75
29/11/2019;371.25;15512;371.25
02/12/2019;373.5;6280;373.5
03/12/2019;372;4939;372
04/12/2019;368.75;2985;368.75
05/12/2019;365.5;3029;365.5
06/12/2019;366.5;960;366.5
09/12/2019;365.75;639;365.75
10/12/2019;363.25;888;363.25
11/12/2019;357.75;259;357.75
12/12/2019;367;664;367
13/12/2019;366.25;230831;366.25
16/12/2019;388;180896;388
17/12/2019;390;118236;390
18/12/2019;387;125534;387
19/12/2019;386.5;99129;386.5
20/12/2019;387.75;85326;387.75
23/12/2019;388.75;82257;388.75
24/12/2019;387.5;50416;387.5
26/12/2019;388.5;49930;388.5
27/12/2019;390;85213;390
30/12/2019;388.25;123528;388.25
31/12/2019;387.75;85103;387.75
02/01/2020;391.5;103987;391.5
03/01/2020;386.5;125931;386.5
06/01/2020;384.75;112130;384.75
07/01/2020;384.5;93541;384.5
08/01/2020;384.25;135523;384.25
09/01/2020;383.25;130937;383.25
10/01/2020;385.75;226659;385.75
13/01/2020;389.5;139994;389.5
14/01/2020;389;115957;389
15/01/2020;387.5;141478;387.5
16/01/2020;375.5;230557;375.5
17/01/2020;389.25;293121;389.25
21/01/2020;387.5;182958;387.5
22/01/2020;388.75;155603;388.75
23/01/2020;393.75;256298;393.75
24/01/2020;387.25;196121;387.25
27/01/2020;380.5;264471;380.5
28/01/2020;386.5;243266;386.5
29/01/2020;384.25;136811;384.25
30/01/2020;379.5;160206;379.5
31/01/2020;381.25;151805;381.25
03/02/2020;378.75;216443;378.75
04/02/2020;382.25;176002;382.25
05/02/2020;380.75;122103;380.75
06/02/2020;379.25;191891;379.25
07/02/2020;383.5;256721;383.5
10/02/2020;381.75;219017;381.75
11/02/2020;379.75;200407;379.75
12/02/2020;383;241461;383
13/02/2020;379.5;202459;379.5
14/02/2020;377.75;216864;377.75
18/02/2020;383;215110;383
19/02/2020;380.5;172265;380.5
20/02/2020;378.5;173142;378.5
21/02/2020;377;169068;377
24/02/2020;372.25;170528;372.25
25/02/2020;372.5;119868;372.5
26/02/2020;370.5;268795;370.5
27/02/2020;364.5;156142;364.5
28/02/2020;366.5;18809;366.5
02/03/2020;374.75;6092;374.75
03/03/2020;381.75;3194;381.75
04/03/2020;387;3275;387
05/03/2020;384.5;1830;384.5
06/03/2020;377.25;1277;377.25
09/03/2020;374.25;921;374.25
10/03/2020;380;605;380
11/03/2020;379.25;942;379.25
12/03/2020;369.75;342;369.75
13/03/2020;370.75;191029;370.75
16/03/2020;354.75;188791;354.75
17/03/2020;344;219215;344
18/03/2020;335.25;255105;335.25
19/03/2020;345.5;223252;345.5
20/03/2020;343.75;189068;343.75
23/03/2020;343.5;114729;343.5
24/03/2020;347.25;126658;347.25
25/03/2020;348.5;118826;348.5
26/03/2020;348.75;113530;348.75
27/03/2020;346;114028;346
30/03/2020;341.25;108485;341.25
31/03/2020;340.75;208191;340.75
01/04/2020;334.75;151929;334.75
02/04/2020;333.5;151692;333.5
03/04/2020;330.75;158652;330.75
06/04/2020;327.75;111044;327.75
07/04/2020;331.5;157368;331.5
08/04/2020;330;151312;330
09/04/2020;331.75;169665;331.75
13/04/2020;331.5;147086;331.5
14/04/2020;326;191905;326
15/04/2020;319.25;161437;319.25
16/04/2020;319.75;136583;319.75
17/04/2020;322.25;99361;322.25
20/04/2020;314.25;150677;314.25
21/04/2020;309.25;197926;309.25
22/04/2020;317.5;146968;317.5
23/04/2020;319.25;136849;319.25
24/04/2020;315.75;113476;315.75
27/04/2020;305.5;108694;305.5
28/04/2020;302.75;138104;302.75
29/04/2020;304.5;121804;304.5
30/04/2020;311.5;11086;311.5
01/05/2020;311.5;3512;311.5
04/05/2020;310.75;2622;310.75
05/05/2020;313;867;313
06/05/2020;311.75;522;311.75
07/05/2020;316;1076;316
08/05/2020;319;1065;319
11/05/2020;318.5;333;318.5
12/05/2020;323.75;274;323.75
13/05/2020;320.25;91;320.25
14/05/2020;320.25;107147;320.25
15/05/2020;319.25;101614;319.25
18/05/2020;320.75;99372;320.75
19/05/2020;321.25;126375;321.25
20/05/2020;319.5;154473;319.5
21/05/2020;317.75;115119;317.75
22/05/2020;318;97188;318
26/05/2020;319;145175;319
27/05/2020;320.5;78423;320.5
28/05/2020;327.5;246973;327.5
29/05/2020;325.75;192310;325.75
01/06/2020;323.25;151319;323.25
02/06/2020;324.25;130469;324.25
03/06/2020;324;128010;324
04/06/2020;329;155612;329
05/06/2020;331.25;215912;331.25
08/06/2020;333.75;206335;333.75
09/06/2020;327.5;253631;327.5
10/06/2020;326.25;243286;326.25
11/06/2020;329.75;272975;329.75
12/06/2020;330;236621;330
15/06/2020;329.25;170741;329.25
16/06/2020;329;229095;329
17/06/2020;330.25;225643;330.25
18/06/2020;331;201444;331
19/06/2020;332.5;170567;332.5
22/06/2020;328.25;134480;328.25
23/06/2020;325;185863;325
24/06/2020;324.25;180307;324.25
25/06/2020;317.25;194687;317.25
26/06/2020;317;216581;317
29/06/2020;326.25;150216;326.25
30/06/2020;338.5;21411;338.5
01/07/2020;348.25;4582;348.25
02/07/2020;342.5;2491;342.5
06/07/2020;346.5;2094;346.5
07/07/2020;345;1273;345
08/07/2020;348.25;352;348.25
09/07/2020;351.25;495;351.25
10/07/2020;340.5;806;340.5
13/07/2020;334;437;334
14/07/2020;334.75;112416;334.75
15/07/2020;326.25;101702;326.25
16/07/2020;330.25;109531;330.25
17/07/2020;333;83693;333
20/07/2020;328.25;105214;328.25
21/07/2020;322.75;132248;322.75
22/07/2020;327.5;122910;327.5
23/07/2020;328;92652;328
24/07/2020;326.25;144237;326.25
27/07/2020;325;96017;325
28/07/2020;320;110739;320
29/07/2020;315.5;136660;315.5
30/07/2020;315.75;120454;315.75
31/07/2020;316;77056;316
03/08/2020;317.5;83190;317.5
04/08/2020;308.25;161834;308.25
05/08/2020;311;103355;311
06/08/2020;311.25;106028;311.25
07/08/2020;307.75;124482;307.75
10/08/2020;310.5;167514;310.5
11/08/2020;311.5;170713;311.5
12/08/2020;314.5;209796;314.5
13/08/2020;325.25;317363;325.25
14/08/2020;324.5;160379;324.5
17/08/2020;331;111934;331
18/08/2020;327;130091;327
19/08/2020;325;87620;325
20/08/2020;324.5;92738;324.5
21/08/2020;327;134880;327
24/08/2020;331.75;126824;331.75
25/08/2020;340.75;147003;340.75
26/08/2020;340.5;89216;340.5
27/08/2020;344.25;123788;344.25
28/08/2020;346;94064;346
31/08/2020;348.5;11030;348.5
01/09/2020;349.5;3700;349.5
02/09/2020;349.75;2609;349.75
03/09/2020;344.5;1449;344.5
04/09/2020;347.25;1680;347.25
08/09/2020;351;874;351
09/09/2020;350;112;350
10/09/2020;357.25;665;357.25
11/09/2020;365;675;365
14/09/2020;357.5;137658;357.5
15/09/2020;366;133018;366
16/09/2020;371.75;158937;371.75
17/09/2020;375.25;235205;375.25
18/09/2020;378.5;191291;378.5
21/09/2020;369.75;209548;369.75
22/09/2020;369.25;159145;369.25
23/09/2020;368.5;122193;368.5
24/09/2020;363.5;152367;363.5
25/09/2020;365.25;130065;365.25
28/09/2020;366.75;162085;366.75
29/09/2020;364.75;137617;364.75
30/09/2020;379;337543;379
01/10/2020;382.75;216356;382.75
02/10/2020;379.75;164090;379.75
05/10/2020;379.5;119040;379.5
06/10/2020;385;213443;385
07/10/2020;388.75;186782;388.75
08/10/2020;387;202957;387
09/10/2020;395;280954;395
12/10/2020;389;193542;389
13/10/2020;391.25;130273;391.25
14/10/2020;396.5;183507;396.5
15/10/2020;403.75;245381;403.75
16/10/2020;402;226808;402
19/10/2020;405.25;167466;405.25
20/10/2020;408.75;179887;408.75
21/10/2020;413.75;216167;413.75
22/10/2020;416.25;196234;416.25
23/10/2020;419.25;168924;419.25
26/10/2020;417.75;206162;417.75
27/10/2020;416;207081;416
28/10/2020;401.5;320256;401.5
29/10/2020;398.5;279411;398.5
30/10/2020;398.5;209475;398.5
02/11/2020;397.5;165146;397.5
03/11/2020;401;184363;401
04/11/2020;405.25;176330;405.25
05/11/2020;409.25;245189;409.25
06/11/2020;406.75;200681;406.75
09/11/2020;407.5;204111;407.5
10/11/2020;423;355814;423
11/11/2020;417.25;306427;417.25
12/11/2020;408.25;234330;408.25
13/11/2020;410.5;188493;410.5
16/11/2020;416.25;132116;416.25
17/11/2020;420.25;156573;420.25
18/11/2020;425.75;205431;425.75
19/11/2020;422.5;133305;422.5
20/11/2020;423.25;137243;423.25
23/11/2020;426.5;153801;426.5
24/11/2020;425.75;144304;425.75
25/11/2020;420;124261;420
27/11/2020;425.5;68262;425.5
30/11/2020;419.75;14701;419.75
01/12/2020;414.75;5316;414.75
02/12/2020;419;3551;419
03/12/2020;422.5;2379;422.5
04/12/2020;417;1675;417
07/12/2020;419.5;1156;419.5
08/12/2020;417;1757;417
09/12/2020;422;1079;422
10/12/2020;420.25;1262;420.25
11/12/2020;424.25;1724;424.25
14/12/2020;419.25;108692;419.25
15/12/2020;424.75;98612;424.75
16/12/2020;427.25;111651;427.25
17/12/2020;432.5;119655;432.5
18/12/2020;437.5;128812;437.5
21/12/2020;440;141947;440
22/12/2020;443.5;140992;443.5
23/12/2020;447.25;147651;447.25
24/12/2020;451;74879;451
28/12/2020;456.5;145219;456.5
29/12/2020;466;191298;466
30/12/2020;474.5;163367;474.5
31/12/2020;484;168459;484
04/01/2021;483.75;265157;483.75
05/01/2021;491.75;219646;491.75
06/01/2021;495;202374;495
07/01/2021;494;185782;494
08/01/2021;496.25;163270;496.25
11/01/2021;492.25;176563;492.25
12/01/2021;517.25;248448;517.25
13/01/2021;524.5;327689;524.5
14/01/2021;534.25;210370;534.25
15/01/2021;531.5;167504;531.5
19/01/2021;526;188564;526
20/01/2021;522;217777;522
21/01/2021;524.25;169566;524.25
22/01/2021;500.5;289548;500.5
25/01/2021;511.5;264763;511.5
26/01/2021;532.25;232259;532.25
27/01/2021;534;223887;534
28/01/2021;534.5;252543;534.5
29/01/2021;547;279607;547
01/02/2021;549.25;219066;549.25
02/02/2021;543;175739;543
03/02/2021;552;210137;552
04/02/2021;550;217079;550
05/02/2021;548.5;216445;548.5
08/02/2021;563.75;267647;563.75
09/02/2021;556.25;390741;556.25
10/02/2021;534.5;285720;534.5
11/02/2021;541;261046;541
12/02/2021;538.75;117970;538.75
16/02/2021;552.25;146173;552.25
17/02/2021;553;121352;553
18/02/2021;550.25;123409;550.25
19/02/2021;542.75;203468;542.75
22/02/2021;551;140629;551
23/02/2021;553.75;134967;553.75
24/02/2021;559.25;174397;559.25
25/02/2021;554.75;128538;554.75
26/02/2021;555.5;21395;555.5
01/03/2021;547.5;6534;547.5
02/03/2021;560.75;8112;560.75
03/03/2021;550.25;3809;550.25
04/03/2021;546.25;2129;546.25
05/03/2021;562;1441;562
08/03/2021;565;2320;565
09/03/2021;562;2224;562
10/03/2021;547.75;1986;547.75
11/03/2021;555;672;555
12/03/2021;549.25;123442;549.25
15/03/2021;549.5;140615;549.5
16/03/2021;554.25;132710;554.25
17/03/2021;558;129647;558
18/03/2021;546.5;157912;546.5
19/03/2021;557.75;158521;557.75
22/03/2021;549;129296;549
23/03/2021;551.25;122094;551.25
24/03/2021;553.25;92011;553.25
25/03/2021;546.5;142181;546.5
26/03/2021;552.5;124031;552.5
29/03/2021;546.75;119797;546.75
30/03/2021;539.25;136033;539.25
31/03/2021;564.25;145896;564.25
01/04/2021;559.75;249753;559.75
05/04/2021;553.25;143679;553.25
06/04/2021;554.25;134848;554.25
07/04/2021;560.5;158002;560.5
08/04/2021;579.75;258786;579.75
09/04/2021;577.25;249738;577.25
12/04/2021;569;198642;569
13/04/2021;580;225715;580
14/04/2021;594;242724;594
15/04/2021;590;176855;590
16/04/2021;585.5;165261;585.5
19/04/2021;592;105991;592
20/04/2021;606.5;180193;606.5
21/04/2021;625.5;163261;625.5
22/04/2021;650.5;147251;650.5
23/04/2021;655.5;157732;655.5
26/04/2021;680.5;157505;680.5
27/04/2021;695.5;166136;695.5
28/04/2021;686.25;107987;686.25
29/04/2021;702;30786;702
30/04/2021;740;9862;740
03/05/2021;732.25;3094;732.25
04/05/2021;744.75;1827;744.75
05/05/2021;753.25;1778;753.25
06/05/2021;759.5;2419;759.5
07/05/2021;772.75;680;772.75
