X.1;X;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
79142;82514;543237;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;1;02/04/2011 13:39;2.46;NA;United Kingdom
23271;24072;538312;22086;PAPER CHAIN KIT 50'S CHRISTMAS;4;12/10/2010 13:48;2.95;16727;United Kingdom
94043;98358;544677;22296;HEART IVORY TRELLIS LARGE;12;2/22/11 16:13;1.65;18196;United Kingdom
94986;99315;544767;22457;NATURAL SLATE HEART CHALKBOARD;1;2/23/11 11:10;5.79;NA;United Kingdom
66373;69079;541948;85197;SET OF 12 MINI BUNNIES IN A BUCKET;2;1/24/11 12:00;2.10;15820;United Kingdom
48123;50159;540550;21121;SET/10 RED POLKADOT PARTY CANDLES;24;01/10/2011 09:11;1.25;12539;Spain
15294;15802;537641;15056n;EDWARDIAN PARASOL NATURAL;2;12/07/2010 15:32;12.72;NA;United Kingdom
70962;73877;542393;22296;HEART IVORY TRELLIS LARGE;12;1/27/11 15:02;1.65;18125;United Kingdom
4024;4156;536749;22900;SET 2 TEA TOWELS I LOVE LONDON;1;12/02/2010 13:49;2.95;17976;United Kingdom
64695;67348;541830;22343;PARTY PIZZA DISH RED RETROSPOT;4;1/21/11 17:09;0.42;NA;United Kingdom
89969;93958;544323;21363;HOME SMALL WOOD LETTERS;1;2/17/11 15:51;10.79;NA;United Kingdom
30240;31370;538945;22634;CHILDS BREAKFAST SET SPACEBOY;8;12/15/10 11:22;8.50;17230;United Kingdom
19624;20295;538035;22920;HERB MARKER BASIL;1;12/09/2010 13:03;0.65;16065;United Kingdom
84539;88265;543800;22293;HANGING CHICK GREEN DECORATION;1;2/13/11 11:36;1.45;17282;United Kingdom
62329;64838;541676;22120;WELCOME  WOODEN BLOCK LETTERS;3;1/20/11 14:01;9.95;15379;United Kingdom
52766;54963;540977;21033;JUMBO BAG CHARLIE AND LOLA TOYS;12;01/12/2011 15:01;2.51;NA;United Kingdom
12182;12582;537388;20726;LUNCH BAG WOODLAND;10;12/06/2010 13:35;1.65;17682;United Kingdom
77331;80623;543044;82600;NO SINGING METAL SIGN;12;02/03/2011 08:18;2.10;17071;United Kingdom
18517;19117;537837;22187;GREEN CHRISTMAS TREE CARD HOLDER;4;12/08/2010 14:59;4.25;13077;United Kingdom
17469;18031;537793;22662;LUNCH BAG DOLLY GIRL DESIGN;3;12/08/2010 12:57;1.65;15032;United Kingdom
27445;28409;538637;21755;LOVE BUILDING BLOCK WORD;2;12/13/10 13:52;5.95;17611;United Kingdom
21361;22122;538153;22197;SMALL POPCORN HOLDER;34;12/09/2010 16:31;1.66;NA;United Kingdom
16540;17066;537674;20724;RED RETROSPOT CHARLOTTE BAG;10;12/08/2010 09:51;0.85;15628;United Kingdom
92814;97036;544598;22107;PIZZA PLATE IN BOX;1;2/21/11 18:10;7.46;NA;United Kingdom
39743;41330;539829;82613B;METAL SIGN,CUPCAKE SINGLE HOOK;20;12/22/10 12:47;0.42;12734;France
36262;37647;539474;21977;PACK OF 60 PINK PAISLEY CAKE CASES;1;12/19/10 14:27;0.55;15581;United Kingdom
18442;19033;537828;22111;SCOTTIE DOG HOT WATER BOTTLE;3;12/08/2010 14:43;4.95;15680;United Kingdom
64816;67469;541830;21212;PACK OF 72 RETROSPOT CAKE CASES;2;1/21/11 17:09;1.25;NA;United Kingdom
42174;43866;540154;21873;IF YOU CAN'T STAND THE HEAT MUG;1;01/05/2011 11:30;1.66;NA;United Kingdom
83631;87245;543646;85123A;WHITE HANGING HEART T-LIGHT HOLDER;5;02/10/2011 19:44;2.95;17790;United Kingdom
75927;79184;542914;20711;JUMBO BAG TOYS;3;02/01/2011 16:03;1.95;16161;United Kingdom
35822;37196;539453;21992;VINTAGE PAISLEY STATIONERY SET;5;12/17/10 17:08;2.51;NA;United Kingdom
89696;93679;544304;21479;WHITE SKULL HOT WATER BOTTLE;2;2/17/11 13:47;3.75;18125;United Kingdom
43678;45488;540263;22467;GUMBALL COAT RACK;36;01/06/2011 10:03;2.10;18062;United Kingdom
51370;53523;540839;22284;HEN HOUSE DECORATION;1;01/11/2011 15:42;1.65;16791;United Kingdom
70482;73356;542344;22768;FAMILY PHOTO FRAME CORNICE;1;1/27/11 11:30;19.96;NA;United Kingdom
63771;66391;541793;22423;REGENCY CAKESTAND 3 TIER;1;1/21/11 13:13;12.75;13969;United Kingdom
91770;95841;544466;21080;SET/20 RED RETROSPOT PAPER NAPKINS;1;2/20/11 15:43;0.85;14606;United Kingdom
30397;31556;538995;22083;PAPER CHAIN KIT RETROSPOT;24;12/15/10 12:05;2.95;13458;United Kingdom
52073;54249;540907;21791;VINTAGE HEADS AND TAILS CARD GAME;12;01/12/2011 11:52;1.25;13488;United Kingdom
95173;99503;544772;85099C;JUMBO  BAG BAROQUE BLACK WHITE;4;2/23/11 11:12;4.13;NA;United Kingdom
35313;36685;539451;22489;PACK OF 12 TRADITIONAL CRAYONS;9;12/17/10 16:59;0.85;NA;United Kingdom
3923;4055;536744;21843;RED RETROSPOT CAKE STAND;2;12/02/2010 13:36;10.95;14466;United Kingdom
50643;52778;540821;22184;CAKE STAND VICTORIAN FILIGREE LARGE;1;01/11/2011 13:16;8.47;NA;United Kingdom
89326;93300;544286;22914;BLUE COAT RACK PARIS FASHION;6;2/17/11 12:29;4.95;13151;United Kingdom
72138;75183;542541;84949;SILVER HANGING T-LIGHT HOLDER;4;1/28/11 14:25;3.29;NA;United Kingdom
57218;59601;541302;22269;EGG CUP NATURAL CHICKEN;8;1/17/11 14:18;1.25;13769;United Kingdom
23904;24747;538349;22974;CHILDRENS DOLLY GIRL MUG;1;12/10/2010 14:59;3.36;NA;United Kingdom
22147;22922;538177;22661;CHARLOTTE BAG DOLLY GIRL DESIGN;3;12/10/2010 09:51;1.66;NA;United Kingdom
93488;97750;544657;20971;PINK BLUE FELT CRAFT TRINKET BOX;12;2/22/11 13:08;1.25;14895;United Kingdom
78221;81563;543164;22822;CREAM WALL PLANTER HEART SHAPED;2;02/03/2011 19:32;5.95;13208;United Kingdom
82149;85654;543486;22961;JAM MAKING SET PRINTED;12;02/09/2011 10:24;1.45;13319;United Kingdom
87100;91018;544077;84879;ASSORTED COLOUR BIRD ORNAMENT;24;2/15/11 15:04;1.69;14825;United Kingdom
36399;37785;539479;22381;TOY TIDY PINK POLKADOT;1;12/19/10 15:20;2.10;NA;United Kingdom
53653;55867;541003;22271;FELTCRAFT DOLL ROSIE;6;1/13/11 10:35;2.95;15835;United Kingdom
75586;78828;542898;22966;GINGERBREAD MAN COOKIE CUTTER;2;02/01/2011 14:01;1.25;16110;United Kingdom
10031;10385;537237;21915;RED  HARMONICA IN BOX;5;12/06/2010 09:58;2.51;NA;United Kingdom
92548;96766;544586;21682;LARGE MEDINA STAMPED METAL BOWL;4;2/21/11 15:04;4.95;17338;United Kingdom
56815;59189;541277;20975;12 PENCILS SMALL TUBE RED RETROSPOT;10;1/17/11 11:46;0.65;12673;Germany
26374;27321;538529;47566B;TEA TIME PARTY BUNTING;5;12/13/10 10:24;4.65;14290;United Kingdom
7099;7403;537036;20699;MOUSEY LONG LEGS SOFT TOY;1;12/03/2010 17:28;2.55;15545;United Kingdom
90721;94752;544409;85094;CANDY SPOT EGG WARMER RABBIT;12;2/18/11 13:32;1.25;16265;United Kingdom
35847;37221;539453;22144;CHRISTMAS CRAFT LITTLE FRIENDS;4;12/17/10 17:08;4.21;NA;United Kingdom
11051;11406;537240;20762;GREEN FERN SKETCHBOOK;1;12/06/2010 10:08;7.62;NA;United Kingdom
43203;44994;540247;21378;SMALL TALL CAMPHOR WOOD TOADSTOOL;6;01/05/2011 15:56;1.65;15464;United Kingdom
34657;36024;539437;35653;VINTAGE BEAD NOTEBOOK;1;12/17/10 14:54;5.91;NA;United Kingdom
60911;63353;541566;21876;POTTERING MUG;36;1/19/11 11:50;0.42;17722;United Kingdom
8431;8757;537144;22278;OVERNIGHT BAG VINTAGE ROSE PAISLEY;1;12/05/2010 13:00;4.95;15880;United Kingdom
75772;79014;542906;22791;T-LIGHT GLASS FLUTED ANTIQUE;2;02/01/2011 15:12;2.46;NA;United Kingdom
4920;5144;536846;22666;RECIPE BOX PANTRY YELLOW DESIGN;1;12/02/2010 19:59;2.95;14573;United Kingdom
35514;36887;539453;22694;WICKER STAR;2;12/17/10 17:08;4.21;NA;United Kingdom
81411;84885;543449;22297;HEART IVORY TRELLIS SMALL;48;02/08/2011 12:12;1.25;16553;United Kingdom
30078;31205;538903;22791;T-LIGHT GLASS FLUTED ANTIQUE;12;12/15/10 10:17;1.25;13496;United Kingdom
43347;45140;540249;22059;CERAMIC STRAWBERRY DESIGN MUG;12;01/05/2011 16:00;1.49;15298;United Kingdom
28351;29388;538783;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;6;12/14/10 11:38;2.55;14961;United Kingdom
78654;82010;543182;20846;ZINC HEART LATTICE T-LIGHT HOLDER;4;02/04/2011 10:40;2.46;NA;United Kingdom
12516;12919;537400;22752;SET 7 BABUSHKA NESTING BOXES;1;12/06/2010 14:36;8.50;17191;United Kingdom
43274;45065;540247;21539;RED RETROSPOT BUTTER DISH;1;01/05/2011 15:56;4.95;15464;United Kingdom
379;415;536404;22296;HEART IVORY TRELLIS LARGE;24;12/01/2010 11:29;1.65;16218;United Kingdom
20793;21510;538086;21623;VINTAGE UNION JACK MEMOBOARD;1;12/09/2010 14:44;9.95;12872;United Kingdom
93004;97226;544599;22815;CARD PSYCHEDELIC APPLES;2;2/21/11 18:15;0.83;NA;United Kingdom
44004;45883;540288;84927E;FLOWERS TILE HOOK;1;01/06/2011 12:45;2.10;17634;United Kingdom
1257;1311;536533;22740;POLKADOT PEN;48;12/01/2010 13:31;0.85;16955;United Kingdom
19249;19910;537915;85014B;RED RETROSPOT UMBRELLA;6;12/09/2010 10:55;5.95;12797;Portugal
83095;86634;543586;22842;BISCUIT TIN VINTAGE RED;2;02/10/2011 11:16;6.75;15809;United Kingdom
45081;46993;540372;21080;SET/20 RED RETROSPOT PAPER NAPKINS;48;01/06/2011 16:41;0.85;13081;United Kingdom
70270;73143;542303;22555;PLASTERS IN TIN STRONGMAN;12;1/27/11 11:05;1.65;12539;Spain
54149;56378;541104;22184;CAKE STAND VICTORIAN FILIGREE LARGE;1;1/13/11 14:29;8.29;NA;United Kingdom
51702;53864;540848;21616;4 PEAR BOTANICAL DINNER CANDLES;3;01/12/2011 09:26;2.51;NA;United Kingdom
37560;39025;539610;85014A;BLACK/BLUE POLKADOT UMBRELLA;1;12/20/10 14:33;5.95;14606;United Kingdom
57577;59969;541421;20717;STRAWBERRY SHOPPER BAG;30;1/17/11 17:44;0.83;NA;United Kingdom
1445;1503;536544;22086;PAPER CHAIN KIT 50'S CHRISTMAS;33;12/01/2010 14:32;5.91;NA;United Kingdom
22436;23211;538184;22147;FELTCRAFT BUTTERFLY HEARTS;12;12/10/2010 10:21;1.45;17880;United Kingdom
34805;36173;539439;22300;COFFEE MUG DOG + BALL DESIGN;6;12/17/10 15:14;2.55;13869;United Kingdom
13517;13948;537435;21877;HOME SWEET HOME MUG;6;12/06/2010 16:58;1.25;17920;United Kingdom
41219;42858;540023;22670;FRENCH WC SIGN BLUE METAL;1;01/04/2011 12:58;1.25;15039;United Kingdom
10098;10452;537237;22167;OVAL WALL MIRROR DIAMANTE;1;12/06/2010 09:58;8.47;NA;United Kingdom
36368;37754;539477;84457;SET/3 RABBITS FLOWER SKIPPPING ROPE;12;12/19/10 14:58;0.85;18245;United Kingdom
37364;38808;539595;21386;IVORY HANGING DECORATION  EGG;1;12/20/10 13:43;1.66;NA;United Kingdom
9315;9648;537209;20972;PINK CREAM FELT CRAFT TRINKET BOX;2;12/05/2010 15:12;1.25;14606;United Kingdom
22062;22837;538177;22381;TOY TIDY PINK POLKADOT;1;12/10/2010 09:51;4.21;NA;United Kingdom
33463;34830;539434;20973;12 PENCIL SMALL TUBE WOODLAND;2;12/17/10 14:41;1.28;NA;United Kingdom
47766;49787;540531;21169;YOU'RE CONFUSING ME METAL SIGN;1;01/09/2011 14:03;1.69;16549;United Kingdom
66992;69712;541979;21465;PINK FLOWER CROCHET FOOD COVER;6;1/24/11 14:54;3.75;14911;EIRE
29542;30652;538877;22150;3 STRIPEY MICE FELTCRAFT;3;12/14/10 15:29;5.06;NA;United Kingdom
67808;70574;542084;21154;RED RETROSPOT OVEN GLOVE;5;1/25/11 12:31;1.25;14680;United Kingdom
70705;73592;542363;84823;;1;1/27/11 12:50;0.00;NA;United Kingdom
58955;61348;541424;84707A;SILVER JEWELLED MIRROR TRINKET TRAY;1;1/17/11 17:57;5.79;NA;United Kingdom
34930;36300;539447;21258;VICTORIAN SEWING BOX LARGE;1;12/17/10 16:00;12.75;12395;Belgium
17501;18063;537794;21731;RED TOADSTOOL LED NIGHT LIGHT;6;12/08/2010 13:01;1.65;16713;United Kingdom
91936;96007;544471;82580;BATHROOM METAL SIGN;24;2/21/11 8:50;0.55;18094;United Kingdom
35302;36674;539451;22432;WATERING CAN PINK BUNNY;1;12/17/10 16:59;4.21;NA;United Kingdom
64125;66754;541816;22231;JIGSAW TREE WITH BIRDHOUSE;3;1/21/11 15:56;1.45;17799;United Kingdom
8342;8667;537141;22745;POPPY'S PLAYHOUSE BEDROOM;2;12/05/2010 12:57;2.10;15570;United Kingdom
32984;34327;539334;22961;JAM MAKING SET PRINTED;1;12/17/10 10:12;1.45;12748;United Kingdom
92678;96900;544596;21736;GOLD SCROLL GLASS T-LIGHT HOLDER;12;2/21/11 17:35;2.10;16441;United Kingdom
56811;59185;541277;10002;INFLATABLE POLITICAL GLOBE;1;1/17/11 11:46;0.85;12673;Germany
82901;86432;543546;22889;NUMBER TILE VINTAGE FONT No;1;02/09/2011 16:52;4.13;NA;United Kingdom
46499;48499;540468;22481;BLACK TEA TOWEL CLASSIC DESIGN;1;01/07/2011 13:55;0.85;NA;United Kingdom
57946;60338;541421;85129B;BEADED CRYSTAL HEART GREEN SMALL;1;1/17/11 17:44;2.46;NA;United Kingdom
58280;60672;541422;82494L;WOODEN FRAME ANTIQUE WHITE;2;1/17/11 17:48;7.46;NA;United Kingdom
36391;37777;539478;22473;TV DINNER TRAY VINTAGE PAISLEY;8;12/19/10 15:07;1.95;17343;United Kingdom
93691;97953;544662;20679;EDWARDIAN PARASOL RED;1;2/22/11 14:10;5.95;12845;United Kingdom
13844;14300;537484;71477;COLOUR GLASS. STAR T-LIGHT HOLDER;48;12/07/2010 11:30;2.75;14733;United Kingdom
65499;68157;541855;22551;PLASTERS IN TIN SPACEBOY;1;1/23/11 14:59;1.65;13742;United Kingdom
62323;64832;541676;22383;LUNCH BAG SUKI  DESIGN;10;1/20/11 14:01;1.65;15379;United Kingdom
57075;59458;541289;15044A;PINK PAPER PARASOL;1;1/17/11 13:23;2.95;14606;United Kingdom
90336;94338;544352;22973;CHILDREN'S CIRCUS PARADE MUG;12;2/18/11 10:16;1.65;15290;United Kingdom
81874;85360;543467;48188;DOORMAT WELCOME PUPPIES;1;02/08/2011 14:35;14.13;NA;United Kingdom
12142;12542;537384;22633;HAND WARMER UNION JACK;10;12/06/2010 13:21;2.10;15984;United Kingdom
51922;54089;540856;21354;TOAST ITS - BEST MUM;12;01/12/2011 10:16;1.25;16655;United Kingdom
29534;30643;538877;22110;BIRD HOUSE HOT WATER BOTTLE;43;12/14/10 15:29;7.62;NA;United Kingdom
56225;58593;541256;21535;RED RETROSPOT SMALL MILK JUG;3;1/16/11 14:36;2.55;13048;United Kingdom
78021;81360;543123;22629;SPACEBOY LUNCH BOX;12;02/03/2011 14:08;1.95;18178;United Kingdom
79874;83281;543300;15056P;EDWARDIAN PARASOL PINK;2;02/07/2011 11:42;5.95;13334;United Kingdom
36893;38285;539497;21485;RETROSPOT HEART HOT WATER BOTTLE;3;12/20/10 10:41;4.95;12944;United Kingdom
14289;14780;537618;22544;MINI JIGSAW SPACEBOY;24;12/07/2010 13:50;0.36;15061;United Kingdom
18897;19545;537868;22095;LADS ONLY TISSUE BOX;12;12/08/2010 16:49;1.25;12433;Norway
55234;57537;541213;82552;WASHROOM METAL SIGN;1;1/14/11 13:28;1.45;15033;United Kingdom
65245;67902;541848;21358;TOAST ITS - HAPPY BIRTHDAY;1;1/23/11 13:31;1.25;17611;United Kingdom
29905;31025;538890;22568;FELTCRAFT CUSHION OWL;2;12/14/10 16:39;3.75;12867;United Kingdom
67544;70276;542001;90125A;PINK BERTIE GLASS BEAD BAG CHARM;24;1/25/11 10:56;0.85;14298;United Kingdom
92307;96490;544569;22747;POPPY'S PLAYHOUSE BATHROOM;5;2/21/11 12:58;2.10;16980;United Kingdom
94988;99317;544767;22469;HEART OF WICKER SMALL;3;2/23/11 11:10;4.13;NA;United Kingdom
95471;99809;544790;21240;BLUE POLKADOT CUP;8;2/23/11 12:27;0.85;16940;United Kingdom
35003;36375;539451;48138;DOORMAT UNION FLAG;1;12/17/10 16:59;14.43;NA;United Kingdom
25147;26083;538488;22739;RIBBON REEL CHRISTMAS SOCK BAUBLE;1;12/12/2010 12:41;1.65;13715;United Kingdom
486;523;536409;20713;JUMBO BAG OWLS;1;12/01/2010 11:45;1.95;17908;United Kingdom
34028;35395;539436;22283;6 EGG HOUSE PAINTED WOOD;1;12/17/10 14:49;16.13;NA;United Kingdom
69545;72386;542241;20766;GARDEN PATH SKETCHBOOK;1;1/26/11 14:51;3.75;16409;United Kingdom
39037;40603;539739;21544;SKULLS  WATER TRANSFER TATTOOS;1;12/21/10 15:19;1.66;NA;United Kingdom
64615;67264;541827;85087;CANDY SPOT CUSHION COVER;7;1/21/11 17:05;3.29;NA;United Kingdom
9384;9717;537212;22197;SMALL POPCORN HOLDER;24;12/05/2010 15:21;0.85;12720;Germany
84239;87886;543736;22471;TV DINNER TRAY AIR HOSTESS;1;02/11/2011 12:36;4.95;15044;United Kingdom
18199;18788;537823;22195;LARGE HEART MEASURING SPOONS;2;12/08/2010 14:25;3.36;NA;United Kingdom
65435;68093;541854;22586;FELTCRAFT HAIRBAND PINK AND BLUE;1;1/23/11 14:58;0.85;18283;United Kingdom
78376;81726;543172;22041;"RECORD FRAME 7"" SINGLE SIZE";5;02/04/2011 09:11;4.96;NA;United Kingdom
24595;25499;538370;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;2;12/12/2010 11:06;0.85;16923;United Kingdom
83448;87038;543629;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;2;02/10/2011 15:55;4.96;NA;United Kingdom
60380;62815;541516;21026;SPACE OWL;5;1/18/11 17:34;0.83;NA;United Kingdom
10096;10450;537237;22163;HEART STRING MEMO HOLDER HANGING;1;12/06/2010 09:58;3.36;NA;United Kingdom
65303;67960;541848;22027;TEA PARTY BIRTHDAY CARD;12;1/23/11 13:31;0.42;17611;United Kingdom
92430;96614;544572;22169;FAMILY ALBUM WHITE PICTURE FRAME;2;2/21/11 13:21;8.50;14639;United Kingdom
58177;60569;541422;22245;HOOK, 1 HANGER ,MAGIC GARDEN;1;1/17/11 17:48;1.63;NA;United Kingdom
59501;61918;541489;22295;HEART FILIGREE DOVE LARGE;6;1/18/11 13:38;1.65;15023;United Kingdom
9956;10310;537237;21328;BALLOONS  WRITING SET;3;12/06/2010 09:58;3.36;NA;United Kingdom
79664;83066;543281;21115;ROSE CARAVAN DOORSTOP;1;02/06/2011 15:34;6.75;14606;United Kingdom
92265;96448;544568;22417;PACK OF 60 SPACEBOY CAKE CASES;24;2/21/11 12:54;0.55;15065;United Kingdom
11914;12308;537374;79051A;SMOKEY GREY COLOUR D.O.F. GLASS;4;12/06/2010 12:55;0.65;17259;United Kingdom
67832;70598;542085;20978;36 PENCILS TUBE SKULLS;16;1/25/11 12:33;1.25;14534;United Kingdom
84496;88210;543788;22543;MINI JIGSAW BAKE A CAKE;1;02/11/2011 17:06;0.32;15061;United Kingdom
94749;99072;544694;22779;WOODEN OWLS LIGHT GARLAND;4;2/23/11 9:30;4.25;17706;United Kingdom
49907;51981;540681;22280;POCKET BAG PINK PAISELY BROWN SPOT;2;01/10/2011 16:25;0.85;NA;United Kingdom
40201;41811;539958;84931B;BLUE SCOTTIE DOG W FLOWER PATTERN;6;12/23/10 13:26;1.66;NA;United Kingdom
453;490;536409;22866;HAND WARMER SCOTTY DOG DESIGN;1;12/01/2010 11:45;2.10;17908;United Kingdom
31241;32462;539078;21527;RED RETROSPOT TRADITIONAL TEAPOT;4;12/16/10 8:10;7.95;13408;United Kingdom
83131;86676;543590;22713;CARD I LOVE LONDON;12;02/10/2011 11:44;0.42;17377;United Kingdom
70628;73513;542354;20711;JUMBO BAG TOYS;10;1/27/11 12:19;1.95;14709;United Kingdom
79802;83209;543292;22785;SQUARECUSHION COVER PINK UNION FLAG;2;02/07/2011 11:15;6.75;14534;United Kingdom
19382;20053;538007;84755;COLOUR GLASS T-LIGHT HOLDER HANGING;16;12/09/2010 12:16;0.65;14355;United Kingdom
80168;83578;543332;22223;CAKE PLATE LOVEBIRD PINK;12;02/07/2011 12:24;1.95;13955;United Kingdom
62109;64610;541657;22087;PAPER BUNTING WHITE LACE;6;1/20/11 12:11;2.95;16321;Australia
4954;5178;536846;22443;GROW YOUR OWN HERBS SET OF 3;1;12/02/2010 19:59;7.95;14573;United Kingdom
61832;64315;541597;46000M;POLYESTER FILLER PAD 45x45cm;10;1/19/11 16:19;1.55;14031;United Kingdom
88264;92213;544182;22607;WOODEN ROUNDERS GARDEN SET;2;2/16/11 15:13;9.95;18257;United Kingdom
51611;53773;540848;22557;PLASTERS IN TIN VINTAGE PAISLEY;2;01/12/2011 09:26;3.36;NA;United Kingdom
22231;23006;538177;35957;SMALLFOLKART BAUBLE CHRISTMAS DEC;4;12/10/2010 09:51;1.66;NA;United Kingdom
89420;93395;544293;85231B;CINAMMON SET OF 9 T-LIGHTS;3;2/17/11 12:42;0.85;17954;United Kingdom
41466;43107;540026;21224;SET/4 SKULL BADGES;1;01/04/2011 13:25;0.85;NA;United Kingdom
59216;61614;541430;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;24;1/18/11 9:50;1.25;12356;Portugal
31704;32971;539213;20723;STRAWBERRY CHARLOTTE BAG;10;12/16/10 12:23;0.85;12877;United Kingdom
30253;31387;538945;22273;FELTCRAFT DOLL MOLLY;10;12/15/10 11:22;2.95;17230;United Kingdom
68008;70798;542102;84988;SET OF 72 PINK HEART PAPER DOILIES;12;1/25/11 13:26;1.45;12744;Singapore
70465;73339;542344;79321;CHILLI LIGHTS;1;1/27/11 11:30;9.96;NA;United Kingdom
5766;6005;536876;22961;JAM MAKING SET PRINTED;6;12/03/2010 11:36;3.36;NA;United Kingdom
65050;67706;541843;21034;REX CASH+CARRY JUMBO SHOPPER;4;1/23/11 12:08;0.95;13659;United Kingdom
8489;8815;537153;22141;CHRISTMAS CRAFT TREE TOP ANGEL;6;12/05/2010 13:03;2.10;16718;United Kingdom
76687;79967;543013;22672;FRENCH BATHROOM SIGN BLUE METAL;1;02/02/2011 13:35;3.29;NA;United Kingdom
39020;40586;539738;85048;15CM CHRISTMAS GLASS BALL 20 LIGHTS;1;12/21/10 15:19;16.98;NA;United Kingdom
86191;89999;543983;22423;REGENCY CAKESTAND 3 TIER;16;2/15/11 9:20;10.95;16979;United Kingdom
91757;95828;544466;21238;RED RETROSPOT CUP;1;2/20/11 15:43;0.85;14606;United Kingdom
44590;46487;540353;22624;IVORY KITCHEN SCALES;1;01/06/2011 14:53;8.50;13764;United Kingdom
94405;98727;544684;85099F;JUMBO BAG STRAWBERRY;2;2/22/11 16:32;4.13;NA;United Kingdom
21003;21745;538117;84375;SET OF 20 KIDS COOKIE CUTTERS;12;12/09/2010 15:33;2.10;13327;United Kingdom
43465;45269;540255;22258;FELT FARM ANIMAL RABBIT;2;01/05/2011 16:50;0.85;NA;United Kingdom
24906;25838;538418;22911;PAPER CHAIN KIT LONDON;3;12/12/2010 12:00;2.95;17372;United Kingdom
49067;51121;540642;22726;ALARM CLOCK BAKELIKE GREEN;8;01/10/2011 13:22;3.75;12681;France
53383;55587;540995;90214D;"LETTER ""D"" BLING KEY RING";2;1/13/11 9:30;0.83;NA;United Kingdom
72460;75545;542601;22720;SET OF 3 CAKE TINS PANTRY DESIGN;2;1/30/11 11:52;4.95;16897;United Kingdom
2094;2168;536564;37446;MINI CAKE STAND WITH HANGING CAKES;8;12/01/2010 15:08;1.45;13468;United Kingdom
29150;30232;538853;21811;CHRISTMAS HANGING HEART WITH BELL;6;12/14/10 13:35;1.25;16805;United Kingdom
63857;66477;541797;20728;LUNCH BAG CARS BLUE;1;1/21/11 14:04;1.65;12970;United Kingdom
27342;28305;538634;22121;NOEL WOODEN BLOCK LETTERS;2;12/13/10 13:28;5.95;14085;United Kingdom
32796;34133;539321;85099C;JUMBO  BAG BAROQUE BLACK WHITE;1;12/16/10 19:19;1.95;14723;United Kingdom
1239;1292;536532;21212;PACK OF 72 RETROSPOT CAKE CASES;24;12/01/2010 13:24;0.55;12433;Norway
52402;54598;540968;20682;RED RETROSPOT CHILDRENS UMBRELLA;2;01/12/2011 13:40;3.25;17338;United Kingdom
57938;60330;541421;85088;CANDY SPOT HAND BAG;2;1/17/11 17:44;1.63;NA;United Kingdom
67327;70059;541999;16236;KITTY PENCIL ERASERS;1;1/25/11 10:45;0.42;NA;United Kingdom
48851;50896;540566;22487;WHITE WOOD GARDEN PLANT LADDER;1;01/10/2011 10:58;9.95;17811;United Kingdom
56939;59316;541281;22892;SET OF SALT AND PEPPER TOADSTOOLS;1;1/17/11 11:59;1.25;17988;United Kingdom
80579;84010;543358;90114;SUMMER DAISIES BAG CHARM;1;02/07/2011 14:04;2.46;NA;United Kingdom
3942;4074;536746;84946;ANTIQUE SILVER TEA GLASS ETCHED;24;12/02/2010 13:39;1.25;16510;United Kingdom
33211;34575;539407;22333;RETROSPOT PARTY BAG + STICKER SET;8;12/17/10 12:56;1.65;12726;France
8706;9033;537163;22331;WOODLAND PARTY BAG + STICKER SET;8;12/05/2010 13:21;1.65;17863;United Kingdom
52437;54633;540968;21985;PACK OF 12 HEARTS DESIGN TISSUES;12;01/12/2011 13:40;0.29;17338;United Kingdom
29734;30849;538881;21658;GLASS  BEURRE DISH;1;12/14/10 15:54;8.47;NA;United Kingdom
72276;75356;542586;21080;SET/20 RED RETROSPOT PAPER NAPKINS;12;1/28/11 15:45;0.85;12377;Switzerland
5227;5466;536863;20986;BLUE CALCULATOR RULER;2;12/03/2010 11:19;1.25;17967;United Kingdom
86271;90081;543985;84459B;YELLOW METAL CHICKEN HEART;1;2/15/11 9:44;3.29;NA;United Kingdom
68536;71329;542115;85123a;WHITE HANGING HEART T-LIGHT HOLDER;4;1/25/11 14:01;6.63;NA;United Kingdom
16452;16977;537666;22195;LARGE HEART MEASURING SPOONS;3;12/07/2010 18:36;3.36;NA;United Kingdom
73374;76467;542625;85150;LADIES & GENTLEMEN METAL SIGN;1;1/31/11 9:50;4.96;NA;United Kingdom
38070;39560;539653;85150;LADIES & GENTLEMEN METAL SIGN;12;12/20/10 16:50;2.55;13564;United Kingdom
24307;25208;538356;47021G;SET/6 BEAD COASTERS GAUZE BAG GOLD;18;12/10/2010 15:56;1.25;14062;United Kingdom
